127.0.0.1 - - [23/Apr/2018:13:33:38 +0200] "GET /LETTA/assets/imagenes/Cine.jpg HTTP/1.1" 200 55442
127.0.0.1 - - [23/Apr/2018:13:33:38 +0200] "GET /LETTA/assets/imagenes/Otros.jpg HTTP/1.1" 200 95461
127.0.0.1 - - [23/Apr/2018:13:33:38 +0200] "GET /LETTA/assets/imagenes/Deportes.jpg HTTP/1.1" 200 91270
127.0.0.1 - - [23/Apr/2018:13:33:38 +0200] "GET /LETTA/assets/imagenes/Series.jpg HTTP/1.1" 200 50285
127.0.0.1 - - [23/Apr/2018:13:34:23 +0200] "GET /LETTA/rest/events?category=all&date=none&order=none HTTP/1.1" 200 4176
127.0.0.1 - - [23/Apr/2018:13:34:23 +0200] "GET /LETTA/null HTTP/1.1" 404 1008
127.0.0.1 - - [23/Apr/2018:13:40:28 +0200] "GET /LETTA/index/ HTTP/1.1" 404 1014
127.0.0.1 - - [23/Apr/2018:13:40:32 +0200] "GET /LETTA/ HTTP/1.1" 200 783
127.0.0.1 - - [23/Apr/2018:13:40:33 +0200] "GET /LETTA/inline.bundle.js HTTP/1.1" 200 5830
127.0.0.1 - - [23/Apr/2018:13:40:33 +0200] "GET /LETTA/polyfills.bundle.js HTTP/1.1" 200 200843
127.0.0.1 - - [23/Apr/2018:13:40:33 +0200] "GET /LETTA/styles.bundle.js HTTP/1.1" 200 510515
127.0.0.1 - - [23/Apr/2018:13:40:33 +0200] "GET /LETTA/vendor.bundle.js HTTP/1.1" 200 3537273
127.0.0.1 - - [23/Apr/2018:13:40:33 +0200] "GET /LETTA/main.bundle.js HTTP/1.1" 200 53884
127.0.0.1 - - [23/Apr/2018:13:40:33 +0200] "GET /LETTA/scripts.bundle.js HTTP/1.1" 200 381409
127.0.0.1 - - [23/Apr/2018:13:40:35 +0200] "GET /LETTA/assets/imagenes/logo.png HTTP/1.1" 200 1447
127.0.0.1 - - [23/Apr/2018:13:40:35 +0200] "GET /LETTA/null HTTP/1.1" 404 1008
127.0.0.1 - - [23/Apr/2018:13:40:36 +0200] "GET /LETTA/rest/events?search= HTTP/1.1" 200 4176
127.0.0.1 - - [23/Apr/2018:13:40:36 +0200] "GET /LETTA/assets/imagenes/Series.jpg HTTP/1.1" 200 50285
127.0.0.1 - - [23/Apr/2018:13:40:36 +0200] "GET /LETTA/assets/imagenes/Cine.jpg HTTP/1.1" 200 55442
127.0.0.1 - - [23/Apr/2018:13:40:36 +0200] "GET /LETTA/assets/imagenes/Deportes.jpg HTTP/1.1" 200 91270
127.0.0.1 - - [23/Apr/2018:13:40:36 +0200] "GET /LETTA/assets/imagenes/Literatura.jpg HTTP/1.1" 200 76577
127.0.0.1 - - [23/Apr/2018:13:40:36 +0200] "GET /LETTA/assets/imagenes/Otros.jpg HTTP/1.1" 200 95461
127.0.0.1 - - [23/Apr/2018:13:42:14 +0200] "GET /LETTA/rest/events?category=all&date=none&order=none HTTP/1.1" 200 4176
127.0.0.1 - - [23/Apr/2018:13:42:14 +0200] "GET /LETTA/null HTTP/1.1" 404 1008
127.0.0.1 - - [23/Apr/2018:13:42:42 +0200] "GET /LETTA/rest/events?category=Cine&date=none&order=none HTTP/1.1" 200 1505
127.0.0.1 - - [23/Apr/2018:13:42:44 +0200] "GET /LETTA/rest/events?category=Deportes&date=none&order=none HTTP/1.1" 200 467
127.0.0.1 - - [23/Apr/2018:13:42:45 +0200] "GET /LETTA/rest/events?category=Literatura&date=none&order=none HTTP/1.1" 200 592
127.0.0.1 - - [23/Apr/2018:13:42:46 +0200] "GET /LETTA/rest/events?category=Series&date=none&order=none HTTP/1.1" 200 869
127.0.0.1 - - [23/Apr/2018:13:42:50 +0200] "GET /LETTA/rest/events?category=all&date=none&order=none HTTP/1.1" 200 4176
127.0.0.1 - - [23/Apr/2018:13:42:54 +0200] "GET /LETTA/Roboto-Bold.39b2c3031be6b4ea96e2.woff2 HTTP/1.1" 200 49976
127.0.0.1 - - [23/Apr/2018:13:43:05 +0200] "GET /LETTA/rest/events?search= HTTP/1.1" 200 4176
127.0.0.1 - - [23/Apr/2018:13:43:05 +0200] "GET /LETTA/null HTTP/1.1" 404 1008
